"aou","param","Estimate","Std..Error","Adjusted.SE","z.value","Pr...z.."
4950,"(Intercept)",-0.0686737430444136,0.0552923725113179,0.0553178416967147,1.24143930670549,0.2144435
4950,"dEDz",0.0276159598840826,0.0297197621603519,0.0297305306204723,0.928875445804063,0.3529536
4950,"tmax",1.93788990196897,1.66293482970028,1.66355599846025,1.16490812678541,0.2440562
4950,"tmin",-0.772484421504434,1.11492475199579,1.1153460499729,0.692596187096553,0.488563
4950,"ppt",-0.000114814891072625,0.00317816505068994,0.00318054378586493,0.0360991386387726,0.9712033
4980,"(Intercept)",-0.864178200761662,0.223111277473821,0.223217719784802,3.87145877842848,0.0001082
4980,"dEDz",0.251651669375008,0.0962494790251994,0.0963231804373893,2.61257641444453,0.0089863
4980,"tmax",-4.28174777889713,5.44504953257213,5.44707807670587,0.786063228505532,0.4318304
4980,"tmin",6.68128090174964,5.07251793281678,5.07464913318232,1.31659957691692,0.1879729
4980,"ppt",0.00170488476355085,0.0117288847778759,0.0117372499638926,0.145254192318951,0.8845102
5010,"(Intercept)",-0.705414257109762,0.0721792701488883,0.0722691383572008,9.76093354846918,0
5010,"ppt",0.0218721175523238,0.00720664469561904,0.00721622381863543,3.03096440770593,0.0024377
5010,"tmin",5.0624094301985,1.6791130037781,1.68134464882734,3.01092904047323,0.0026045
5010,"dEDz",0.0196779330200616,0.0318687127051166,0.0318912296922226,0.617032745678682,0.5372131
5010,"tmax",0.716526125017196,1.46803558460062,1.46922667840556,0.487689296381949,0.6257699
5060,"(Intercept)",0.0347310169393686,0.0217120683163785,0.0217416614018228,1.59744079799057,0.1101675
5060,"dEDz",0.0317616207558441,0.0128978129394801,0.012922634456325,2.4578286156116,0.013978
5060,"tmin",-0.225196276964622,0.475853016781901,0.476399039125072,0.472705145203914,0.6364236
5060,"tmax",0.22475888435064,0.507191715051201,0.50779759271386,0.442615104080042,0.6580442
5060,"ppt",-0.000170201833799441,0.00146971128302336,0.00147242435222471,0.115592922340819,0.9079752
5110,"(Intercept)",-0.321140557368493,0.215509512084305,0.215688473086153,1.48890922529837,0.1365113
5110,"dEDz",0.140389146163614,0.123712209462307,0.123765186473217,1.13431854436703,0.256661
5110,"tmin",-16.0646165059371,5.04008087474956,5.04458487589933,3.18452695338447,0.0014499
5110,"ppt",-0.0160710011724512,0.0239119162639746,0.0239228798727517,0.671783717425934,0.5017214
5110,"tmax",1.73973132547531,4.04012977105705,4.04251911062946,0.430358219185861,0.6669351
5290,"(Intercept)",-0.00218502846397511,0.0357621824921087,0.0357936125329367,0.0610452063748659,0.9513232
5290,"ppt",-0.00422907703791683,0.00447830624710737,0.0044805407769603,0.94387647572888,0.3452328
5290,"tmax",-0.819607949843525,0.96504603678082,0.965533065898682,0.848865749699276,0.395956
5290,"tmin",1.93194374524554,0.707000237992456,0.707754035939503,2.7296824138643,0.0063395
5290,"dEDz",0.0029973322340201,0.010300345720634,0.010309149979834,0.290744847042022,0.7712465
5600,"(Intercept)",0.0852991685205578,0.0268455880682138,0.0268711480776766,3.17437752469612,0.0015016
5600,"dEDz",-0.0248028949422622,0.0240126638286022,0.0240245960083467,1.03239592181467,0.3018867
5600,"tmax",-0.165716212869211,0.599683038841452,0.600151130245651,0.276124136934278,0.7824527
5600,"ppt",0.000338069387743009,0.00236579438650946,0.00236798634044328,0.142766612276878,0.8864745
5600,"tmin",-0.0102314457578671,0.381399011526391,0.381776796107085,0.0267995484853858,0.9786196
5630,"(Intercept)",-0.0143528672389866,0.0304646422544236,0.0305078933711056,0.470464055462458,0.6380235
5630,"tmin",-2.42981505537391,0.69128298211748,0.692297171762664,3.50978619367653,0.0004485
5630,"dEDz",-0.0095572627529072,0.0144106142893953,0.0144214718773771,0.662710632740588,0.5075159
5630,"tmax",0.135578356061927,0.482120277669842,0.482698122151174,0.280876079355174,0.7788054
5630,"ppt",0.000490932907550529,0.00186495595920771,0.00186724191807498,0.262918748126998,0.7926132
5870,"(Intercept)",-0.101229281380769,0.0516549023585573,0.0517066351862248,1.9577619200357,0.050258
5870,"tmax",5.19538688554985,1.24303457196909,1.24489423514941,4.17335604813555,3e-05
5870,"tmin",-0.631554021223954,1.08138884469574,1.08224454913623,0.583559438324744,0.5595168
5870,"ppt",-0.000770411401604745,0.0027264103163347,0.00272964506238055,0.282238673526609,0.7777605
5870,"dEDz",-0.00120254078931232,0.0119104986691076,0.0119277592775789,0.100818666886813,0.9196944
5930,"(Intercept)",0.0674624990930205,0.0705817774973452,0.0706483505852104,0.954905507831391,0.3396255
5930,"tmax",-1.7631441266647,1.90259174059848,1.90357646896821,0.926227107451258,0.354328
5930,"tmin",4.23858340021253,1.51620674031213,1.51783499888786,2.79251921540761,0.0052299
5930,"dEDz",-0.00245595746055933,0.0160280542014092,0.0160441180271974,0.153075255143104,0.8783389
5930,"ppt",-9.85039561762192e-05,0.00311063437441897,0.00311396728815951,0.0316329450700297,0.9747648
5970,"(Intercept)",0.0462512651591642,0.0226062835350251,0.0226441490714988,2.04252608535326,0.0410994
5970,"dEDz",0.010126156803972,0.0144833267559201,0.0144979862185784,0.698452643788273,0.4848942
5970,"ppt",0.00566752540615299,0.00367689165322646,0.00368146499028328,1.53947556777306,0.1236882
5970,"tmax",0.305924191237367,0.64749694407514,0.648294679546926,0.471890639995948,0.6370048
5970,"tmin",0.080813844733925,0.379852842765346,0.380524537029309,0.212374858569765,0.8318146
5980,"(Intercept)",-0.0540319833274264,0.0734443902483057,0.0734893476874769,0.735235582130957,0.462196
5980,"tmax",1.37995467178635,1.6697721122782,1.67069524213438,0.825976298360318,0.4088175
5980,"tmin",-1.93664800567306,1.65898249480849,1.65990961055449,1.16671895467014,0.2433239
5980,"dEDz",0.0137079375415807,0.0247213413192016,0.0247370332907054,0.554146383702822,0.5794787
5980,"ppt",0.00189359430525867,0.00426632273054376,0.00426941964814961,0.443524989650377,0.657386
6040,"(Intercept)",-0.167604293063885,0.141209224676815,0.141509792977859,1.18440066610873,0.2362545
6040,"dEDz",0.117299027048761,0.0872440939710912,0.0873670548569649,1.34260021973729,0.1794015
6040,"ppt",0.0609385770845601,0.0176424190429948,0.0176904548925878,3.4447150994457,0.0005717
6040,"tmax",8.78855892796499,4.88492937424359,4.89375999420461,1.7958704428441,0.0725151
6040,"tmin",-1.47553449047797,3.20671871141134,3.21196037404136,0.459387513744891,0.6459559
6100,"(Intercept)",0.0676260987891445,0.0264826310154117,0.0265412781962328,2.54795938195408,0.0108355
6100,"ppt",0.0019796277381668,0.00277144814780041,0.00277560405648934,0.713224111896812,0.4757071
6100,"tmin",-0.253017110578325,0.587569547120761,0.588702524806794,0.429787710968901,0.6673501
6100,"dEDz",0.00408520573738012,0.0105924392727278,0.0106142591464599,0.384879027448905,0.700327
6100,"tmax",0.191518940242719,0.578956945421146,0.5802386483428,0.330069258209031,0.7413476
6110,"(Intercept)",-0.00908152686341569,0.110861702238663,0.111057245812641,0.0817733845006089,0.9348269
6110,"tmax",4.35696701470321,4.58603533190034,4.59083645480215,0.949057335759738,0.3425915
6110,"dEDz",-0.0549492770346292,0.0778012171108454,0.0778854034062686,0.705514443418889,0.4804901
6110,"tmin",-0.378828499780028,1.82195062977589,1.82542526822959,0.207528901003676,0.8355968
6110,"ppt",-0.00150133327798602,0.00762722954525938,0.0076417879236138,0.196463614666244,0.8442473
6120,"(Intercept)",0.539046249431261,0.312674727460448,0.313049089488507,1.72192243175667,0.0850836
6120,"tmin",-6.43848902372012,7.41243367457019,7.41915958552515,0.867819184841592,0.3854933
6120,"tmax",-4.05973593164519,7.21128048064688,7.2187450609513,0.562388046310946,0.5738517
6120,"ppt",0.0123552232831361,0.0318014577572132,0.0318421826643616,0.388014333482368,0.6980054
6120,"dEDz",0.00123872256316092,0.0746416484073632,0.0747845418256976,0.0165638851682483,0.9867845
6130,"(Intercept)",-0.0516029219743533,0.0311658519737965,0.0311882740593445,1.65456164314076,0.0980134
6130,"ppt",0.00112924003122502,0.00342366301060231,0.00342561837274662,0.329645602151417,0.7416678
6130,"dEDz",0.00435585789050263,0.0132775814550494,0.0132851818086424,0.32787341214021,0.7430074
6130,"tmax",0.208959038364302,0.693876993911093,0.69429224562132,0.300966977064976,0.7634397
6130,"tmin",0.133750801059535,0.543693363763568,0.544048132372037,0.245843691212366,0.8058032
6170,"(Intercept)",0.0380023492370339,0.0273062591905447,0.0273691899947756,1.38850836448898,0.1649823
6170,"ppt",-0.00182823613609963,0.00371481729915712,0.00371986213495079,0.491479541384619,0.6230873
6170,"tmin",-0.0627787061013577,0.431782137453749,0.432749661052708,0.145069336273175,0.8846561
6170,"dEDz",-0.00132738478259925,0.0106729053279205,0.010697256435584,0.124086469329066,0.9012468
6170,"tmax",0.0189084010798804,0.563597741774669,0.564950460050582,0.0334691312193772,0.9733005
6240,"(Intercept)",0.124743608137534,0.0664101491738292,0.066457377341922,1.87704680995354,0.0605117
6240,"tmin",-1.43333691705996,1.53162563608205,1.53252741697963,0.935276525026114,0.3496458
6240,"dEDz",0.0114760710657279,0.0233618368958789,0.0233788276383974,0.490874531573158,0.6235152
6240,"tmax",0.37162745569897,0.990859080773158,0.991674879165181,0.374747272021064,0.7078484
6240,"ppt",0.000715528578407007,0.00317436649203465,0.00317765098678291,0.225175320191918,0.8218429
6310,"(Intercept)",0.111914453046488,0.0377966029258242,0.0378636056655863,2.95572624633066,0.0031193
6310,"ppt",-0.00980825344053265,0.00376059590718449,0.00376969121936276,2.60187184301813,0.0092716
6310,"dEDz",0.00908706604822655,0.0173867757985847,0.0174114567532494,0.521901537419073,0.6017389
6310,"tmin",-0.395433603679832,0.833759060815974,0.835016323946889,0.473563920056949,0.6358109
6310,"tmax",0.154290044351296,0.655092715649401,0.656467172837972,0.235030860239797,0.8141848
6710,"(Intercept)",0.0619433323915248,0.0617151538182723,0.0618042954194383,1.00224963283123,0.316223
6710,"tmin",-1.22121604855793,1.39803972931684,1.39977683199607,0.872436248867245,0.3829704
6710,"dEDz",0.0197627353041904,0.0277430703443058,0.0277794165969036,0.711416499164106,0.4768262
6710,"tmax",0.477721480424098,1.02608530561827,1.02778470613654,0.464806955748409,0.6420697
6710,"ppt",-0.000861145394973271,0.00300275273099074,0.00300912737514729,0.286177781002414,0.774742
6810,"(Intercept)",-0.0689974253591106,0.0315375847137108,0.0315665095224518,2.18577937196496,0.0288318
6810,"ppt",-0.00653708652562681,0.0040343799284344,0.00403670342730951,1.61941213748859,0.1053586
6810,"tmax",1.98482352889901,0.783413177883629,0.784162825569081,2.53113698351945,0.0113693
6810,"tmin",-1.98544691817185,0.671869024599357,0.672512749746784,2.95228145328013,0.0031544
6810,"dEDz",0.00323510820883851,0.0096170857737399,0.0096236630182751,0.336161833877092,0.7367488
6830,"(Intercept)",-0.0220290997536555,0.030902617645992,0.030962112597268,0.711485680586256,0.4767833
6830,"ppt",-0.00169486688896128,0.00333416379102955,0.00333824971938466,0.507711235357699,0.6116559
6830,"dEDz",0.00478619635877824,0.0131690982533315,0.0131890066758046,0.362892860427358,0.7166849
6830,"tmin",-0.150404629297469,0.577444241457148,0.578467951470489,0.260005120275261,0.7948598
6830,"tmax",0.034966186563835,0.544139089222862,0.545294416909144,0.0641235000388074,0.9488719
6882,"(Intercept)",-1.39900918944614,0.148991008093524,0.14912318238426,9.38156742015592,0
6882,"ppt",-0.0388991699140274,0.021304330337109,0.0213181791476369,1.82469476612591,0.0680471
6882,"tmin",16.3748134550705,3.39365774310514,3.39686954442515,4.82056000117649,1.4e-06
6882,"tmax",-0.875914692843662,2.53376023370953,2.53548404316984,0.345462514427265,0.7297467
6882,"dEDz",-0.010507860546971,0.0425219238616668,0.0425555381651542,0.246921105924943,0.8049693
7030,"(Intercept)",-0.15715176095439,0.0591047368206387,0.0591547264021478,2.65662222636338,0.0078928
7030,"tmax",2.64378891232779,1.97053447258401,1.9719002722654,1.3407315519514,0.1800076
7030,"ppt",0.00284759934281523,0.00549688845268843,0.00550078360577665,0.517671580431709,0.6046874
7030,"tmin",0.456410539334864,1.06247525086615,1.06332830099661,0.429228243908387,0.6677571
7030,"dEDz",0.00424808368699936,0.016610369206799,0.0166278106686415,0.255480638531136,0.7983519
7040,"(Intercept)",0.0592702972078967,0.0346824677708519,0.0347121809381821,1.70747834350856,0.0877332
7040,"ppt",-0.0120870247265701,0.00371342363703506,0.00371833203347336,3.25065771904168,0.0011514
7040,"tmin",0.541671385726243,0.751617469727719,0.752110081772189,0.720202266734555,0.4714005
7040,"dEDz",0.00248703159298968,0.00971680871539674,0.0097276457804407,0.255666339947363,0.7982085
7040,"tmax",0.10614800369912,0.486360925146155,0.486928365625445,0.217995112202544,0.8274329
7050,"(Intercept)",-0.0788608563048662,0.0146403332353722,0.0146581332331867,5.38000678874452,1e-07
7050,"tmin",1.2548434273996,0.374868333944494,0.375330141514318,3.34330576898719,0.0008279
7050,"dEDz",0.00294924852997385,0.00600316600526372,0.00600749824850135,0.490927905090872,0.6234774
7050,"ppt",0.000353991372774196,0.00107883141673232,0.00107981614455491,0.327825597495681,0.7430435
7050,"tmax",0.0510377981493831,0.220499179659347,0.220730910558218,0.231221798615839,0.8171425
7180,"(Intercept)",0.163124750040494,0.0546059525230745,0.0546702223556382,2.98379525474292,0.002847
7180,"dEDz",0.0450656121296543,0.0359281746126834,0.0359585114674203,1.25326689817195,0.2101086
7180,"ppt",-0.00350214785823018,0.00532336492771875,0.00532789055761353,0.657323535526762,0.5109729
7180,"tmin",0.482694279610543,1.12257544434105,1.12375941530347,0.429535248414532,0.6675337
