"aou","SPEC","nObs","Estimate","std.error","z.value","p.value","term","r2"
4930,"EUST",668,0.00373285107946752,0.0134694925002368,0.277133758335877,0.781677401193986,"tmax",0.000269693178956754
4930,"EUST",668,-0.00290436177657432,0.00186398650585547,-1.55814528026391,0.119198812960549,"mean_tmax",0.000269693178956754
4930,"EUST",668,-0.00911562023620847,0.00427419241920387,-2.13271171303663,0.0329483824653198,"tmin",0.000269693178956754
4930,"EUST",668,0.00379107242869137,0.00167130481095033,2.26833094947875,0.0233090429133818,"mean_tmin",0.000269693178956754
4930,"EUST",668,-0.000198129837217161,0.000572362964137604,-0.346161176790481,0.729221589552242,"tmax:mean_tmax",0.000269693178956754
4930,"EUST",668,0.000245358255953624,0.000402222623780278,0.610006104698019,0.541857763642337,"tmin:mean_tmin",0.000269693178956754
7610,"AMRO",739,0.0100557146831092,0.0151517691886587,0.663666041760726,0.506904078261595,"(Intercept)",0.000115941092301175
7610,"AMRO",739,-0.00462434479590264,0.00753308300349283,-0.613871477821032,0.539300259260599,"tmax",0.000115941092301175
7610,"AMRO",739,-0.000153183385345659,0.000986455844336567,-0.155286611382673,0.876595370148765,"mean_tmax",0.000115941092301175
7610,"AMRO",739,-0.00435121968181368,0.00232214484133473,-1.87379340184166,0.060958906190264,"tmin",0.000115941092301175
7610,"AMRO",739,-0.00205986374409402,0.000889049454437787,-2.31692819090321,0.0205076438050131,"mean_tmin",0.000115941092301175
7610,"AMRO",739,0.000234544687709047,0.000328848093862198,0.713231099972049,0.475702764640969,"tmax:mean_tmax",0.000115941092301175
7610,"AMRO",739,0.000199125440936181,0.000248134741904767,0.802489161362999,0.422270055586082,"tmin:mean_tmin",0.000115941092301175
4880,"AMCR",731,-0.00318756576922278,0.0160459602171156,-0.198652229351955,0.842534794610217,"(Intercept)",0.000147008619180045
4880,"AMCR",731,-0.0197714893805427,0.00770123606486596,-2.56731376807715,0.0102489825967327,"tmax",0.000147008619180045
4880,"AMCR",731,0.00111830126488955,0.00106431390460598,1.05072503520806,0.293384894343098,"mean_tmax",0.000147008619180045
4880,"AMCR",731,0.00411882072986507,0.00244005740389174,1.68800157049412,0.0914109274679955,"tmin",0.000147008619180045
4880,"AMCR",731,-0.00243168239010165,0.000946067545363747,-2.5703052620484,0.0101608935876445,"mean_tmin",0.000147008619180045
4880,"AMCR",731,0.000805597795133928,0.000330247688676836,2.43937451420665,0.0147127115199408,"tmax:mean_tmax",0.000147008619180045
4880,"AMCR",731,-0.000497790291775068,0.000231978046789135,-2.14585086246352,0.0318848791861777,"tmin:mean_tmin",0.000147008619180045
7560,"VEER",281,-0.0850903175457486,0.0560258329633401,-1.51876934344602,0.128820565045881,"(Intercept)",0.00214028600723248
7560,"VEER",281,-0.0293876888320085,0.0375257548898499,-0.783133848160304,0.433548516286431,"tmax",0.00214028600723248
7560,"VEER",281,0.00433133719729592,0.00352378736880244,1.22917098677492,0.219007704421694,"mean_tmax",0.00214028600723248
7560,"VEER",281,-0.00538895980595005,0.00585452857874709,-0.920477154302887,0.357323466193926,"tmin",0.00214028600723248
7560,"VEER",281,-0.00225403223636306,0.0029394980575713,-0.76680854765572,0.44319535353809,"mean_tmin",0.00214028600723248
7560,"VEER",281,0.00109527364325322,0.00173346688872084,0.631839956320968,0.527491461580737,"tmax:mean_tmax",0.00214028600723248
7560,"VEER",281,0.000825465729368087,0.000746336555043071,1.10602344718389,0.268716370852417,"tmin:mean_tmin",0.00214028600723248
6240,"REVI",661,-0.0164861235321582,0.0265217175687109,-0.621608441815537,0.534199368732419,"(Intercept)",0.000419283442035123
6240,"REVI",661,-0.0215163228039019,0.0108661811675984,-1.98011817326043,0.0476902515463011,"tmax",0.000419283442035123
6240,"REVI",661,0.00160434960110421,0.0018961456228509,0.846110964142108,0.397490844851532,"mean_tmax",0.000419283442035123
6240,"REVI",661,0.0135624130870303,0.00515082741180112,2.63305523612718,0.00846205842159731,"tmin",0.000419283442035123
6240,"REVI",661,-0.00157543491892052,0.001756518287174,-0.896907780820874,0.369768127850498,"mean_tmin",0.000419283442035123
6240,"REVI",661,0.000752446031951375,0.000458657353294872,1.64054064880025,0.10089280389226,"tmax:mean_tmax",0.000419283442035123
6240,"REVI",661,-0.00111207393443959,0.000411755506354851,-2.70081132438142,0.00691705659822239,"tmin:mean_tmin",0.000419283442035123
3160,"MODO",709,0.0341908276934706,0.0183094054116961,1.86739148130006,0.0618469385493892,"(Intercept)",0.00109012867664793
3160,"MODO",709,-0.00938053060802873,0.0094655656884228,-0.991016376285035,0.321677583845115,"tmax",0.00109012867664793
3160,"MODO",709,-0.00201258589955382,0.00116196538791065,-1.7320532267942,0.0832640859646647,"mean_tmax",0.00109012867664793
3160,"MODO",709,0.00399053007572144,0.00396281312303296,1.00699426186095,0.313937531681604,"tmin",0.00109012867664793
3160,"MODO",709,0.00164931360552596,0.000998504369212312,1.65178406462763,0.098578578335845,"mean_tmin",0.00109012867664793
3160,"MODO",709,0.000422968669168084,0.000393168549567324,1.07579476952964,0.282019052027005,"tmax:mean_tmax",0.00109012867664793
3160,"MODO",709,-0.000330867224791766,0.000327084824857622,-1.01156397254379,0.311746579160621,"tmin:mean_tmin",0.00109012867664793
6870,"AMRE",326,-0.0166830715720479,0.0556776530974051,-0.299636759883929,0.764454241421741,"(Intercept)",0.000900158192054135
6870,"AMRE",326,0.0396313602285544,0.0259819591407279,1.5253414884496,0.127173944660473,"tmax",0.000900158192054135
6870,"AMRE",326,0.00121885171820828,0.00385168242917627,0.316446576429965,0.7516635689751,"mean_tmax",0.000900158192054135
6870,"AMRE",326,-0.0307025319922,0.0126802379610644,-2.42128989112621,0.0154655385566036,"tmin",0.000900158192054135
6870,"AMRE",326,-0.000233113972350378,0.00354761394366156,-0.0657100733203728,0.947608652398653,"mean_tmin",0.000900158192054135
6870,"AMRE",326,-0.00151903652143112,0.00117354841021014,-1.29439613075622,0.195528626460394,"tmax:mean_tmax",0.000900158192054135
6870,"AMRE",326,0.00230954298618451,0.00126106574326454,1.83142155634628,0.0670376462550009,"tmin:mean_tmin",0.000900158192054135
7350,"BCCH",401,0.0064900423742329,0.030719410720333,0.211268452813685,0.832677798330172,"(Intercept)",0.00116440180689947
7350,"BCCH",401,-0.00520093115040776,0.018076741173082,-0.287713980114538,0.773565687739997,"tmax",0.00116440180689947
7350,"BCCH",401,-0.000430812754510542,0.00193059055882077,-0.22315076210343,0.823418171812751,"mean_tmax",0.00116440180689947
7350,"BCCH",401,0.0102153403776354,0.00388868110287994,2.62694217071952,0.00861559746667973,"tmin",0.00116440180689947
7350,"BCCH",401,0.000487661562023034,0.00163968116174086,0.29741243200311,0.766151653503501,"mean_tmin",0.00116440180689947
7350,"BCCH",401,0.000154956370498426,0.0008519678449348,0.181880538590379,0.855676477704549,"tmax:mean_tmax",0.00116440180689947
7350,"BCCH",401,-0.00112114475338974,0.000493404794110641,-2.27226157259091,0.0230707163114019,"tmin:mean_tmin",0.00116440180689947
6190,"CEDW",467,0.0123035162606904,0.0450534272563752,0.273087243522622,0.784786152367351,"(Intercept)",0.00316767341734636
6190,"CEDW",467,-0.0134512622232964,0.0214091738443943,-0.628294315374453,0.529811154884432,"tmax",0.00316767341734636
6190,"CEDW",467,-0.000788019197119344,0.00305416767728491,-0.258014385713059,0.796395804835079,"mean_tmax",0.00316767341734636
6190,"CEDW",467,0.00801786621049343,0.00832028161907094,0.963653224443227,0.335219812850422,"tmin",0.00316767341734636
6190,"CEDW",467,5.88039701196865e-05,0.00275186815690185,0.0213687454365147,0.982951505398943,"mean_tmin",0.00316767341734636
6190,"CEDW",467,0.000668630534585499,0.000956693171449851,0.698897571906155,0.484616045040041,"tmax:mean_tmax",0.00316767341734636
6190,"CEDW",467,-0.00087135010690385,0.000824672534479124,-1.05660134231851,0.290693567639465,"tmin:mean_tmin",0.00316767341734636
6750,"NOWA",70,-0.105082130088599,0.0816644014542707,-1.2867556513892,0.198179469046748,"(Intercept)",0.0197995722998611
6750,"NOWA",70,0.038678411924926,0.0483805122729456,0.799462637078256,0.424022203080602,"tmax",0.0197995722998611
6750,"NOWA",70,0.00665986806987102,0.00549654198255726,1.21164690290831,0.225647572321652,"mean_tmax",0.0197995722998611
6750,"NOWA",70,0.00941048385052816,0.00756591669015668,1.24379956004158,0.213573342365837,"tmin",0.0197995722998611
6750,"NOWA",70,-0.00518194779774976,0.0052769547832005,-0.98199586895207,0.326101883382607,"mean_tmin",0.0197995722998611
6750,"NOWA",70,-0.00203646674853822,0.00238233518312901,-0.854819574911148,0.39265103968353,"tmax:mean_tmax",0.0197995722998611
6750,"NOWA",70,-0.00206864998270093,0.00128071877899776,-1.61522577526331,0.106261810687031,"tmin:mean_tmin",0.0197995722998611
7040,"GRCA",495,0.000557037641547478,0.026021475700447,0.021406842869327,0.982921114997151,"(Intercept)",0.000247728627190358
7040,"GRCA",495,0.0344544753513234,0.0122299917732037,2.81721165396156,0.00484425906383001,"tmax",0.000247728627190358
7040,"GRCA",495,0.00178642371892869,0.00179615189116997,0.994583881079818,0.319938690319079,"mean_tmax",0.000247728627190358
7040,"GRCA",495,-0.0126553258552452,0.00689858637469008,-1.83448103247293,0.0665826208176323,"tmin",0.000247728627190358
7040,"GRCA",495,-0.00349891252291044,0.00165573564482146,-2.11320722233272,0.0345830354095975,"mean_tmin",0.000247728627190358
7040,"GRCA",495,-0.00137824191923857,0.000517542442689462,-2.6630509994048,0.00774356770218199,"tmax:mean_tmax",0.000247728627190358
7040,"GRCA",495,0.000745318416885046,0.000542863976526657,1.3729376954679,0.169771716614793,"tmin:mean_tmin",0.000247728627190358
7260,"BRCR",81,-0.0248263066470352,0.0452311263585267,-0.548876595516289,0.583090140836788,"(Intercept)",0.0151760326160634
7260,"BRCR",81,0.0162686519283739,0.0309079812812644,0.52635763495287,0.598639745114379,"tmax",0.0151760326160634
7260,"BRCR",81,5.89828096885901e-05,0.00273143014719672,0.0215941124282913,0.982771730039686,"mean_tmax",0.0151760326160634
7260,"BRCR",81,0.00814484683415977,0.0191429908573689,0.425474101452883,0.670491097320238,"tmin",0.0151760326160634
7260,"BRCR",81,0.00271488687314993,0.00257490885281821,1.05436232050642,0.291717066284654,"mean_tmin",0.0151760326160634
7260,"BRCR",81,-0.00072189809347822,0.00137871532508764,-0.523601994075414,0.600555394278493,"tmax:mean_tmax",0.0151760326160634
