"aou","stateroute","dist_from_centroid","bearing"
6080,88004,641009.979600337,125.491555680918
6080,88005,661930.473769283,119.441986276855
6080,88006,693621.18311011,119.036024796058
6080,88007,643169.324938554,117.712545898653
6080,88010,780469.810485075,117.518959463705
6080,88011,760099.991163475,120.019487394089
6080,88012,726652.872431357,115.559380934708
6080,88014,587520.339354713,151.221886825818
6080,88015,613627.579021167,133.227406142443
6080,88020,681085.361851959,130.892393459091
6080,88021,693917.650804786,125.376396687008
6080,88022,703117.864903626,124.620831942617
6080,88023,701464.448981447,127.200832604543
6080,88024,716653.233499178,130.581995380449
6080,88025,798519.582163191,125.86582354361
6080,88026,748691.305248896,121.084061325562
6080,88028,814700.125191193,125.208597878551
6080,88029,876261.125142241,117.919849992321
6080,88030,837969.752667227,117.642876033775
6080,88031,867744.167578451,123.540665720905
6080,88036,600780.8836754,151.889680424723
6080,88037,693526.065128051,140.557954886987
6080,88040,757407.91486661,136.086654501195
6080,88041,778720.547761237,131.555298937467
6080,88042,834869.243204539,130.30632469861
6080,88043,891262.25837826,126.788531778146
6080,88044,882610.137406324,127.388342796111
6080,88047,659415.542037979,145.173257850268
6080,88052,726454.482314588,129.50364177534
6080,88116,645121.235740672,139.554180329287
6080,88134,591679.077366044,158.955230787754
6080,90001,574870.319794199,138.68514938969
6080,90002,561264.843402912,136.545408428861
6080,90003,609119.067590534,135.82886545203
6080,90004,510843.346614261,146.642845485475
6080,90005,595547.145364241,143.767793648033
6080,90007,545225.926390225,147.011763351105
6080,90014,451725.326253725,134.416976508278
6080,90015,476964.515147283,136.526732513318
6080,90020,471547.448488784,144.089858061555
6080,90021,482011.457677266,141.861958136297
6080,90022,525787.89308608,127.174862895553
6080,90023,553805.492496874,126.678099179546
6080,90024,550746.044559138,131.071882452584
6080,90026,486951.012267574,129.48640246436
6080,90027,580253.79231602,132.255998483569
6080,90028,500789.824446115,132.650206969435
6080,90029,545098.895193706,132.413932233231
6080,90030,584427.452561031,127.51255524625
6080,90031,597333.587192591,123.83133848642
6080,90033,583730.948851753,121.755178935455
6080,90034,422588.152024541,133.001279260124
6080,90036,452218.761423144,128.531243361583
6080,90046,526898.638963891,121.62320537994
6080,90048,626734.298437639,114.325605837625
6080,90051,664329.912725762,109.786423209089
6080,90052,414286.816357238,114.144194835973
6080,90053,506881.930221408,114.218619638265
6080,90140,509045.696717385,121.522026757751
6080,90147,570476.468253559,116.971560416232
6080,90149,613502.482957499,117.575931555112
6080,91001,769775.665515412,-44.9598927158456
6080,91002,735589.521975729,-41.1340718862713
6080,91003,724126.343764925,-45.6949497448573
6080,91004,700335.544560668,-41.0296091424076
6080,91005,732543.75915079,-37.3866658065695
6080,91007,654293.571281377,-36.3167111957023
6080,91009,719636.45077145,-56.5427251630201
6080,91010,733064.973971263,-53.6703917044186
6080,91011,758236.404925609,-48.9108040163326
6080,91012,718403.931490031,-50.5673361357973
6080,91014,651712.855164749,-49.8685774348602
6080,91015,675581.222656264,-44.6205346308926
6080,91016,661402.852313628,-45.6171537282173
6080,91017,597038.189316562,-48.3048305652463
6080,91019,599669.245970195,-41.1714200640444
6080,91020,568204.132947547,-43.2387654512081
6080,91021,516813.192307937,-39.2252517052476
6080,91023,573494.998139561,-36.523937434467
6080,91024,570592.118986333,-33.2539421120604
6080,91025,550373.26474408,-32.0219162351335
6080,91026,511446.24978515,-33.9629318688533
6080,91028,482858.068880244,-27.9553421954276
6080,91029,471664.574166402,-27.1655745077904
6080,91030,432500.299390303,-19.1254778995045
6080,91031,677944.875963857,-58.6499429514246
6080,91033,612301.235276588,-58.4798011434709
6080,91036,547728.000026597,-49.0952210188889
6080,91038,510818.281769784,-55.3693574532562
6080,91039,521560.765415613,-48.6694480227727
6080,91040,491235.433396773,-50.0629512073057
6080,91042,478208.803523136,-43.0281409635196
6080,91043,424922.815253011,-47.6390641780893
6080,91044,434421.056775861,-44.5680751615418
6080,91045,431097.398411137,-33.9922135319944
6080,91047,439732.328146612,-41.2927942748302
6080,91048,335458.212668887,-38.0288672079216
6080,91049,380578.158005083,-31.724183837609
6080,91053,478258.824458697,-58.7827265140692
6080,91054,486822.955008409,-59.8540656393904
6080,91055,434909.088882895,-61.9620850687487
6080,91056,393632.748276528,-57.4132765770601
6080,91057,409369.440307804,-51.7864916536363
6080,91058,376128.802205066,-57.4458102525157
6080,91061,368710.839147319,-55.9472342416032
6080,91062,341457.656583669,-49.3536010863115
6080,91063,292927.007905835,-49.6684175292758
6080,91065,448578.386220801,-76.5661583492522
6080,91066,413389.193498621,-73.7960682801388
6080,91069,262270.438809547,-66.3638829843513
6080,91070,265919.576302191,-61.7237088941013
6080,91118,577640.930168959,-47.5377999763703
6080,91167,401135.146193657,-67.408690962289
6080,91312,451109.832559824,-52.6001587524508
6080,91314,350202.902021005,-39.2738223776174
6080,91318,339681.413372832,-43.674214589803
6870,2010,1895258.64369819,146.219369541654
6870,2015,1807888.25905834,147.960224777364
6870,2016,1763478.17943702,149.672671086466
